P34439@UniProt,0
P17516@SwissProt,1
P80702@UniProt,1
T2HVB4@UniProt,1
Q7LYI9@SwissProt,1
C9JRZ8@UniProt,1
Q6L047@UniProt,1
P11411@SwissProt,1
A8DRH9@UniProt,1
Q6VVP7@SwissProt,1
Q90YZ7@SwissProt,0
P61889@UniProt,0
O24047@Unknown,1
O32223@SwissProt,0
Q60176@SwissProt,1
D4GP33@UniProt,0
Q53TZ2@SwissProt,1
P26616@UniProt,1
P39831@SwissProt,1
C8WR67@SwissProt,0
P05793@UniProt,1
B3TMR8@UniProt,1
P0CY54@UniProt,1
Q02430@UniProt,0
Q8KCJ7@UniProt,1
E7EKB8@UniProt,1
F1T242@UniProt,1
A0A0E4A9D6@UniProt,1
A0A075BZ18@UniProt,1
P16243@Unknown,0
P48163@UniProt,1
Q1NEI6@UniProt,1
Q47914@UniProt,1
Q48230@UniProt,1
Q0K4F5@UniProt,1
O43837@Unknown,1
Q0KBC7@UniProt,0
Q8XB60@UniProt,1
Q67ZE1@UniProt,1
A0A3Q8GL18@UniProt,1
O75874@UniProt,0
P54071@SwissProt,1
P41939@SwissProt,0
P33197@UniProt,0
B2ZAA4@UniProt,0
P08200@Unknown,0
P00350@UniProt,0
P39482@UniProt,1
C5IFU0@UniProt,1
Q97U21@UniProt,1
P11413@UniProt,1
Q91WR5@SwissProt,1
Q59718@Unknown,1
B9UN12@SwissProt,0
P37058@SwissProt,1
P19871@Unknown,0
Q8UVJ2@SwissProt,1
Q9SLN8@UniProt,1
O13702@UniProt,1
Q9WYQ4@UniProt,0
A0A0D1DYW4@UniProt,1
Q9LSV0@SwissProt,0
P51658@UniProt,1
O93874@UniProt,1
Q8KQG6@SwissProt,0
Q83VI5@SwissProt,0
Q9WYD4@UniProt,1
Q4WQY4@UniProt,0
O08355@UniProt,1
Q70JP0@SwissProt,1
Q9HBH5@SwissProt,1
Q8H0L8@SwissProt,1
Q5V676@SwissProt,1
Q9HMB6@UniProt,0
D4GP73@UniProt,1
Q7Z8L1@SwissProt,1
Q9ZNN8@UniProt,1
M4N626@UniProt,1
A0A178WMD4@UniProt,1
A2DJ40@UniProt,1
A0A1I9LPQ6@UniProt,1
Q5SIY4@SwissProt,1
Q56268@SwissProt,1
P30125@SwissProt,1
P50455@SwissProt,1
Q9SA14@UniProt,0
Q4JB37@UniProt,0
Q65XK0@Unknown,0
P9WKJ7@SwissProt,1
Q5SIJ1@UniProt,1
P13702@Unknown,0
Q8GR61@SwissProt,1
Q6KAV2@SwissProt,1
Q2K0Q7@UniProt,1
S6BFC0@UniProt,1
P39849@SwissProt,1
Q2Z1W3@SwissProt,1
M5AJW4@UniProt,1
V9HZX4@UniProt,1
P13035@UniProt,1
Q61753@UniProt,1
O43175@UniProt,0
P9WNX3@UniProt,0
P0A9T0@Unknown,1
Q972A9@UniProt,1
P00175@UniProt,1
Q94AX4@GenBank,1
Q588Z1@SwissProt,1
P38539@Unknown,0
B1N7J5@UniProt,1
Q6QWR1@SwissProt,1
Q6UG02@SwissProt,1
Q7ZA32@SwissProt,1
Q75ZP8@UniProt,0
Q9AJD6@UniProt,0
Q5NT46@UniProt,1
Q5S058@SwissProt,1
P04841@SwissProt,1
Q5S059@SwissProt,1
A5LGE5@SwissProt,0
F2R038@SwissProt,1
A8DPS4@SwissProt,1
Q9NYQ3@UniProt,1
Q24JJ8@UniProt,1
Q07523@Unknown,1
Q9NYQ2@UniProt,0
Q7X2H8@Unknown,1
D4YFM2@UniProt,1
Q6CEP8@UniProt,1
Q833L7@UniProt,0
Q70FC9@SwissProt,1
Q0PGS3@UniProt,1
P81156@SwissProt,1
Q9ZBU1@UniProt,1
D7UQ40@UniProt,0
Q53U15@UniProt,1
O52791@UniProt,1
Q9Z4X8@UniProt,1
O94219@SwissProt,1
E4QP00@UniProt,1
Q55020@UniProt,1
A0A3S5YA89@UniProt,1
Q157H4@UniProt,1
A7LGL0@UniProt,1
P22637@UniProt,0
H9NJ52@UniProt,1
A0A3S4PHH6@UniProt,0
X5IDD2@UniProt,1
B4F334@SwissProt,0
B4F335@SwissProt,1
I7FDJ2@UniProt,1
P58710@Unknown,0
P0CS93@UniProt,1
P15877@GenBank,1
P13650@SwissProt,1
Q8ZUN8@UniProt,0
P43304@UniProt,0
P35571@UniProt,0
Q0CDD9@UniProt,1
Q8GR64@UniProt,0
A0QQJ4@UniProt,1
A0R607@UniProt,0
P9WJF0@UniProt,1
P28903@UniProt,1
Q6UPE0@SwissProt,0
A0A140CUL9@UniProt,1
Q01738@SwissProt,1
Q7Z975@SwissProt,1
Q9P8H5@SwissProt,1
B6D1P2@UniProt,0
E7D6C4@UniProt,0
A9XK88@UniProt,1
Q7RXM0@UniProt,1
S5RVR8@UniProt,0
Q8IWW8@UniProt,1
Q07982@UniProt,1
Q47944@UniProt,0
O23240@GenBank,0
Q974L0@UniProt,1
A6YS05@UniProt,1
Q9ZP19@Unknown,1
Q2UNF9@UniProt,1
I7HUF2@UniProt,0
D2XZ13@UniProt,1
Q5FU84@UniProt,1
Q51793@UniProt,1
Q6TH77@UniProt,1
A0A144KZJ7@UniProt,1
A8W7J6@SwissProt,1
Q12739@UniProt,1
Q5EBY5@SwissProt,1
B0JDP9@UniProt,1
Q8WZG3@UniProt,1
Q8I8Y0@UniProt,1
Q70KY3@UniProt,0
A3F8Z8@UniProt,0
Q02497@UniProt,1
B3TLA6@Unknown,0
E7BLR0@UniProt,0
Q08AC1@UniProt,1
X5JAK9@UniProt,1
Q8H979@UniProt,1
D4GPK6@UniProt,1
J9S5G3@UniProt,0
I3RYX9@UniProt,1
B9W2C5@UniProt,1
A0A140CWW4@UniProt,0
Q9KJB8@UniProt,1
P37064@UniProt,0
Q9JI75@SwissProt,1
P04963@UniProt,1
C6ZDB0@UniProt,0
Q7XJ02@SwissProt,0
Q4Q3K2@Unknown,1
Q8LP26@Unknown,1
A0A220QKC7@UniProt,0
Q6KB19@SwissProt,0
B5U990@UniProt,0
Q02567@Unknown,1
P49012@Unknown,1
Q60FD2@UniProt,1
Q9UVP6@Unknown,1
A5JTV4@UniProt,1
Q96V56@UniProt,1
Q4QZ27@UniProt,0
Q8LLW7@Unknown,0
A0A0A8J7X1@UniProt,0
M5C6U3@UniProt,1
Q0VTU1@UniProt,0
Q8YWM0@UniProt,1
Q47KB1@UniProt,1
D5LRR6@UniProt,0
Q8WZK8@UniProt,1
I2DBY1@UniProt,1
Q5NM63@UniProt,0
K7N5M8@UniProt,0
D1A807@UniProt,1
T1SP91@UniProt,1
A0A0F7VJ89@UniProt,1
Q3JNW6@UniProt,0
P9WIE5@UniProt,1
A4QUT2@UniProt,1
O28050@UniProt,1
P73911@UniProt,0
O59651@UniProt,0
B1IVD5@UniProt,1
A0A143G976@UniProt,1
Q56185@UniProt,1
Q9JN69@UniProt,1
Q9N699@SwissProt,0
Q9Z0V5@UniProt,0
Q13162@SwissProt,1
P0A251@SwissProt,1
B9USM4@UniProt,0
A0A1W6MAW2@UniProt,0
P0AE52@SwissProt,0
P72719@UniProt,1
Q9WYL7@UniProt,1
A9PCL4@SwissProt,0
P30041@SwissProt,1
O08709@SwissProt,1
O35244@SwissProt,0
O77834@SwissProt,0
P9WQB5@SwissProt,0
Q604F4@SwissProt,0
P00431@SwissProt,0
Q74FY6@UniProt,1
P14532@Unknown,1
P55929@Unknown,0
Q9C168@UniProt,1
P04040@UniProt,1
Q5LLG6@UniProt,1
P26901@UniProt,0
P00432@UniProt,0
O94753@Unknown,1
A2A1C5@UniProt,0
P84714@UniProt,0
Q8RVP6@UniProt,1
Q92626@UniProt,1
P80025@UniProt,1
P80679@UniProt,1
P28313@Unknown,1
P84516@Unknown,1
Q9LEH3@Unknown,1
P0A862@Unknown,1
Q55080@UniProt,1
P07202@SwissProt,1
Q5XJZ8@UniProt,0
Q96SL4@UniProt,1
Q9VZQ8@UniProt,0
Q5CV33@UniProt,0
B9W4V6@UniProt,1
Q9CAB7@UniProt,1
G1JSL4@UniProt,1
O31440@UniProt,1
Q9Z354@SwissProt,0
P22318@UniProt,1
Q8NKS5@UniProt,0
Q8U2E5@SwissProt,0
E7FHW8@UniProt,1
Q8U0Z6@SwissProt,1
E7FI44@SwissProt,1
P0ACD8@UniProt,1
O67987@Unknown,1
Q9F103@UniProt,1
Q0VH42@UniProt,0
P07773@Unknown,1
A7LBQ4@UniProt,1
P21643@SwissProt,0
P28776@SwissProt,1
Q6ZQW0@SwissProt,0
Q8PDA8@UniProt,1
Q9CAG3@SwissProt,0
P93184@SwissProt,0
B6D1W5@UniProt,1
P0ABR9@SwissProt,1
Q6PDY2@SwissProt,0
E0Z1D2@UniProt,1
Q8KLV4@SwissProt,0
P06622@UniProt,1
E7DDG2@UniProt,0
A7LB47@UniProt,1
T1T1S4@UniProt,0
P60334@Unknown,1
A2VA43@SwissProt,1
P42106@Unknown,1
Q7SIC2@Unknown,0
P80064@SwissProt,0
Q8EKK9@UniProt,0
Q53586@Unknown,0
I0DHJ0@UniProt,1
Q70EX8@UniProt,1
O75342@UniProt,1
P39654@UniProt,1
P16469@Unknown,1
P12530@UniProt,1
Q01284@SwissProt,1
P16050@UniProt,0
B7JX99@UniProt,1
P12530@Unknown,1
Q9I4G8@UniProt,1
P12527@UniProt,1
P48999@UniProt,1
P09917@UniProt,1
Q6QF56@SwissProt,0
B3VTL5@UniProt,1
Q75W71@TrEMBL,0
Q330M9@SwissProt,1
Q8NLB9@UniProt,0
Q9REI7@SwissProt,1
Q8X151@TrEMBL,1
G4NAP4@UniProt,0
O33472@UniProt,1
Q7WSQ7@TrEMBL,1
Q47CX0@UniProt,0
Q93099@Unknown,1
O24592@SwissProt,1
Q1XHJ1@TrEMBL,0
Q9M9F5@SwissProt,1
Q8YXV3@UniProt,1
A0A1B3B582@UniProt,0
B1AC39@SwissProt,1
F5H5G0@UniProt,1
A8UGP3@UniProt,0
P29082@SwissProt,0
P74836@SwissProt,1
Q5NTE5@UniProt,0
D3TTH9@UniProt,0
P37831@SwissProt,1
Q83V26@SwissProt,0
Q0VCA8@UniProt,0
Q9UUS2@SwissProt,1
C1KH66@UniProt,0
Q6RET3@UniProt,1
A0A0S2SWE4@UniProt,1
F9FU71@UniProt,1
Q4WY82@SwissProt,0
Q9JJS6@SwissProt,1
Q9HAY6@SwissProt,1
Q9VFS2@UniProt,1
Q9I993@SwissProt,1
Q4PNI0@UniProt,0
G1SEP0@UniProt,1
Q9WXE6@UniProt,0
F8TW82@UniProt,1
Q9ZBB0@UniProt,1
Q9BYV7@UniProt,1
Q99NF1@UniProt,1
E1C8E0@UniProt,0
Q6J1Z5@UniProt,0
Q2RNG5@UniProt,0
Q8RNY0@SwissProt,1
Q1WCM7@SwissProt,0
Q8KLK7@UniProt,1
A0A075W695@UniProt,1
Q3L8N0@UniProt,0
Q7X0P3@UniProt,0
A0A1Y0DKQ1@UniProt,1
A0A1V0ELS9@UniProt,1
A0A1S6Q8F9@UniProt,0
A0A165QBG6@UniProt,0
A5HV13@UniProt,0
Q9GV45@SwissProt,1
Q12723@UniProt,1
Q9FDD4@UniProt,0
Q06IS2@UniProt,0
O77206@UniProt,1
P32021@UniProt,0
P02592@UniProt,1
P06617@SwissProt,1
P27652@Unknown,1
C9V492@Unknown,1
P17554@SwissProt,1
Q75R40@Unknown,1
P08659@UniProt,1
Q26304@UniProt,1
P13129@UniProt,1
Q718F0@UniProt,0
Q5W9R9@Unknown,1
Q9QXN5@SwissProt,0
Q8WN98@UniProt,0
Q5Z8T3@UniProt,0
Q9QZU7@UniProt,0
O75936@UniProt,1
A2IBI0@UniProt,0
A9Q1G4@UniProt,0
Q9XJ43@UniProt,1
O49561@UniProt,1
Q75V70@UniProt,0
Q3I409@SwissProt,0
Q39103@SwissProt,0
J9Z485@UniProt,0
Q9NWT6@Unknown,1
P37610@UniProt,1
Q05582@UniProt,1
P11935@SwissProt,1
P40034@SwissProt,1
O94953@UniProt,1
Q9VHH9@UniProt,1
Q6P1G2@Unknown,1
Q96KS0@SwissProt,1
Q96Q83@UniProt,1
P05050@UniProt,1
E3VWK4@Unknown,0
Q9R0B9@UniProt,1
Q6NYC1@Unknown,1
Q700X4@UniProt,1
Q8KSC8@UniProt,1
E2GIN1@UniProt,1
Q6P6C2@SwissProt,1
Q989T9@UniProt,1
Q66Q78@UniProt,1
Q57X81@UniProt,0
Q9LHN8@UniProt,1
Q9VU77@UniProt,1
P76621@UniProt,0
Q9V333@UniProt,1
Q6ZQ88@UniProt,1
Q7LBC6@UniProt,1
B2RXH2@UniProt,1
Q9V6L0@UniProt,1
Q3U2K5@UniProt,1
Q9BY66@UniProt,1
Q9VT00@UniProt,1
Q3UXZ9@UniProt,1
O15550@UniProt,1
O70546@UniProt,0
P39956@UniProt,1
Q8IVL6@UniProt,1
Q8CG71@UniProt,0
Q6JHU8@UniProt,1
Q9NVH6@SwissProt,1
Q7XZQ7@SwissProt,0
Q53B69@UniProt,1
Q84BZ3@SwissProt,1
P0A110@UniProt,1
P0A111@UniProt,1
O86136@TrEMBL,0
Q8KZP9@TrEMBL,1
P37334@UniProt,1
Q52028@SwissProt,1
Q8GI14@UniProt,1
O34807@UniProt,1
Q8RTL3@UniProt,1
F4Y9I5@UniProt,0
Q5BM20@Unknown,1
Q52383@UniProt,1
A0A0A1E7Z2@UniProt,0
Q93NG3@SwissProt,1
Q947B7@UniProt,0
A6T923@UniProt,1
A6YIH8@UniProt,1
Q9MBA1@SwissProt,1
Q9ZWM5@SwissProt,1
H9N289@SwissProt,1
P31513@UniProt,1
Q1PS23@UniProt,1
Q8GAW0@UniProt,1
H3JQW0@UniProt,1
F8G0M4@UniProt,1
C6FI48@UniProt,0
D2STN9@UniProt,0
Q6F4M8@UniProt,0
Q9SVQ1@UniProt,1
Q59971@UniProt,1
Q51548@UniProt,0
Q5SE95@UniProt,0
Q6SSJ6@SwissProt,1
P20586@Unknown,0
P00438@Unknown,1
A5LGH2@UniProt,1
P39888@UniProt,1
Q9AIX6@SwissProt,1
Q2PWU9@UniProt,1
Q5YTV5@UniProt,0
Q9S3U8@UniProt,1
Q9HWG9@UniProt,0
A5HLX5@UniProt,1
Q84H73@UniProt,1
G8H1L8@UniProt,1
Q11Z78@UniProt,1
H1ZZA4@UniProt,1
Q8TDZ2@UniProt,0
Q93L51@UniProt,1
Q01911@UniProt,1
Q9ANX2@UniProt,1
Q6Q8Q7@UniProt,1
A0A0D3QM77@UniProt,0
Q9SXE1@UniProt,1
Q9F131@SwissProt,1
Q988D3@SwissProt,1
Q9ANX4@UniProt,1
A7LCL0@UniProt,0
Q84AQ4@UniProt,0
O32428@UniProt,1
P22869@SwissProt,1
Q8RQQ0@UniProt,1
Q62600@UniProt,1
P29475@UniProt,1
O34453@UniProt,1
O68977@SwissProt,1
P42535@GenBank,1
O50641@UniProt,1
Q078T0@SwissProt,1
O87082@SwissProt,1
Q16850@UniProt,0
A6ZSR0@UniProt,1
Q9LMA1@SwissProt,0
Q9HA79@UniProt,1
P97872@UniProt,1
Q8K4B7@UniProt,1
A0SZ82@UniProt,0
Q5EFU4@SwissProt,1
A9WIR9@UniProt,0
Q9AR22@UniProt,1
Q2KQ79@SwissProt,1
Q93TJ5@SwissProt,1
Q86PM2@SwissProt,0
O88867@UniProt,0
Q91WN4@UniProt,1
Q52TE7@SwissProt,1
Q4G2S1@SwissProt,1
Q5KQH7@SwissProt,1
P08683@UniProt,1
P11509@UniProt,1
Q735A2@UniProt,1
Q2EPZ0@UniProt,1
Q04552@UniProt,1
U7Q7I7@UniProt,0
A0P0F6@UniProt,1
C0KYN4@UniProt,1
Q9AXH9@Unknown,0
Q6STM1@SwissProt,1
B1NY94@SwissProt,1
A8BQ92@UniProt,0
D5KT95@UniProt,1
A0A076JVU4@UniProt,1
G3XEX5@UniProt,1
G3XEX2@UniProt,1
C5I9X1@UniProt,1
Q2MJ20@SwissProt,1
A0A1V1FHP8@UniProt,1
A0A1P8W705@UniProt,1
A0A1L7NXK5@UniProt,1
Q6R7M4@UniProt,1
Q9LJK2@UniProt,1
P11511@UniProt,1
Q6QNI4@SwissProt,0
Q50EK3@SwissProt,1
G3GBK0@UniProt,0
Q870D1@UniProt,0
P9WPP9@Unknown,1
Q64654@Unknown,0
D7UER1@UniProt,1
O81346@UniProt,0
Q93VK5@UniProt,1
P00191@SwissProt,0
P93149@SwissProt,1
Q5VRI5@SwissProt,0
Q96DI8@UniProt,1
P23711@UniProt,1
Q64410@Unknown,0
P05093@UniProt,1
A7LCL1@UniProt,1
Q9LAG2@UniProt,0
A0A069AW73@UniProt,1
A0SWL2@UniProt,1
Q9LBX2@UniProt,1
Q8GRC5@UniProt,1
Q6WE15@UniProt,1
P22680@SwissProt,1
P51590@UniProt,1
Q6VVW9@UniProt,0
O75881@SwissProt,1
P19907@UniProt,1
M1JEK6@UniProt,1
Q9F9T3@UniProt,1
O85764@UniProt,1
Q43135@UniProt,1
Q6J540@UniProt,1
Q9FLC8@UniProt,0
Q949U1@UniProt,1
P48421@UniProt,1
O65782@UniProt,1
Q5KZC5@UniProt,0
A0A1J6JQE7@UniProt,0
Q9XHE8@Unknown,1
B0T7D7@UniProt,1
B6ST66@UniProt,0
Q9LSF8@UniProt,0
A0A0Y0GRS3@UniProt,0
A3A871@UniProt,1
Q6ZWL3@SwissProt,1
Q9ZUX1@UniProt,1
Q02928@UniProt,1
B8QHP3@UniProt,1
P48418@SwissProt,1
Q2PWV4@SwissProt,1
Q9SD85@SwissProt,0
Q8W3Y5@SwissProt,0
F6KZD5@UniProt,1
Q8VWZ7@UniProt,1
Q93ZB2@SwissProt,1
Q68YV8@SwissProt,1
Q9M6B9@UniProt,1
Q6Q272@SwissProt,1
Q5SJP8@UniProt,0
Q57160@UniProt,1
Q6WNR0@SwissProt,1
Q6DV44@SwissProt,0
F4YRL2@UniProt,0
Q04468@Unknown,1
A0A1Z2R7G9@UniProt,0
Q4H2B4@SwissProt,1
Q9EP75@Unknown,1
P78329@Unknown,1
D5JBW8@UniProt,1
P00183@UniProt,1
Q02318@UniProt,1
P17178@UniProt,1
Q07973@UniProt,1
Q0ZKW4@SwissProt,0
O35084@SwissProt,1
A5JV19@UniProt,1
Q9FGC7@SwissProt,0
A0A059WLZ7@UniProt,1
Q9LTG0@UniProt,1
D4GFL0@UniProt,0
Q9SPK6@UniProt,0
O33456@UniProt,1
P21395@UniProt,1
P9WPL5@SwissProt,1
P9WPP0@SwissProt,1
A0QY38@UniProt,1
Q5K134@SwissProt,1
Q9FMY1@UniProt,0
Q9WWW6@UniProt,1
Q08KE2@UniProt,0
A0A059WEN7@UniProt,0
A0A097BPZ8@UniProt,0
A0A024A3Z2@UniProt,0
F1CMX3@UniProt,1
P9WJ93@UniProt,1
I0B6I9@UniProt,1
P48635@SwissProt,0
O87605@UniProt,0
Q00441@SwissProt,1
P9WPP9@UniProt,1
Q70KH6@UniProt,1
P19099@UniProt,1
Q4KYY5@SwissProt,0
P05108@UniProt,1
B8B239@UniProt,0
O22553@UniProt,0
Q8TEY0@UniProt,1
P30967@SwissProt,0
P04176@UniProt,1
P07101@UniProt,0
P04177@Unknown,1
P17532@UniProt,1
P17752@UniProt,0
Q6ZNB7@UniProt,0
P09172@UniProt,0
Q05754@UniProt,0
P19021@SwissProt,0
P14925@SwissProt,1
P97467@UniProt,1
Q9ZWP2@UniProt,1
O48882@UniProt,1
Q76DT9@SwissProt,0
Q84YH9@UniProt,0
C7FF05@UniProt,1
P11344@SwissProt,1
Q3YJ63@UniProt,1
B2ZB02@UniProt,1
P14679@Unknown,1
A0ZXZ4@Unknown,1
Q6UIL3@UniProt,1
Q8Y2J8@UniProt,0
A0A075BX21@UniProt,1
C0L3S4@UniProt,1
A7J0M6@UniProt,0
P07524@UniProt,1
Q8VWZ8@SwissProt,1
A8WAC5@Unknown,0
G1UBD1@UniProt,1
O81094@UniProt,1
D2CPE1@UniProt,1
Q6YGT5@UniProt,0
Q6QHC5@UniProt,1
Q8R2F2@UniProt,0
Q03529@UniProt,1
Q7L5A8@UniProt,0
O00767@UniProt,0
Q6P7B9@UniProt,1
Q9TT94@UniProt,1
A0A024B710@UniProt,0
Q8GZC2@UniProt,1
Q9FPP8@UniProt,0
Q75PL7@SwissProt,0
Q564G3@SwissProt,1
O15121@UniProt,1
Q94515@UniProt,1
Q5AJX2@UniProt,1
Q8NKG8@SwissProt,0
Q4G2T3@SwissProt,0
P22337@SwissProt,1
Q9M879@SwissProt,0
O24498@Unknown,1
O88822@SwissProt,0
Q39208@Unknown,1
C4PFX1@UniProt,1
Q59VG6@UniProt,0
O75845@UniProt,1
I7ML19@UniProt,0
Q19AK8@UniProt,1
P46313@SwissProt,1
P46312@SwissProt,1
Q8ISS3@SwissProt,1
Q95VE7@UniProt,0
Q95UJ3@UniProt,1
P48624@SwissProt,0
Q59J82@UniProt,1
P48623@UniProt,0
Q6UB73@UniProt,0
Q41510@UniProt,1
A7Y7E1@UniProt,1
Q43469@SwissProt,1
Q3EBF7@UniProt,0
